22939834.0959663	0.646114257188884	1651.98410096931	780.299988832340	10861861.8220468	40.4929244366529	370.398754898897	148.263681264268	29052251.0036516	90.5800228579371	2067.29963434343	935.239058352199	43226726.2334206	551.913055823339	1284.75712308089	469.106400849987	45288103.5900636	56.9961463393301	1013.54293630667	506.771468153333
238999331.105515	0.907892270723076	5628.81018907873	1751.11453379326	17345899.7833067	83.3922657183497	1270.93178719237	492.359597030074	44677129.1327364	452.507992110192	1970.37355889423	983.226789092946	52794246.4375547	32.3401563881501	1220.02392247523	633.681331680216	49891304.1601730	141.415803692418	1106.05004178311	547.349428916252
105929604.730087	21.0061917559454	1380.74683872033	755.872017712212	22877343.2380759	301.746207304129	1475.50516364871	812.625634106953	69121872.2245496	10.9804111119497	2214.69368215084	1065.05292014842	56443759.4590285	934.968090833271	1531.05047863604	748.194978025660	40058251.8812433	517.216137767381	835.936779130830	417.968389565415
151068471.084121	0.999262701448181	4872.21665947561	551.779472290129	3403751.72972010	512.895722620414	676.739148036692	338.369574018346	23328068.4903004	68.6162508134761	1058.95526760442	543.730519335123	110293458.815286	522.989105093532	2988.71998271513	1344.34946444125	57760248.9204600	825.312281393151	1036.87969896728	514.294745020173
140473900.652964	1.06278005910742	4522.41109182408	2101.03271932246	7437647.16770264	687.725485314791	543.797728610015	289.446902090368	15199223.7090172	104626.439024482	1095.38314791164	552.709251835879	83838940.7070475	11.5195579270095	2078.49957681172	1036.38853226286	88407985.8583266	387.735197068654	1350.12534575256	660.074719841637
260007890.198465	0.964709607856877	6048.44209645407	2599.03005162716	14362065.6373974	43.5044446559806	871.501671164290	435.750835582145	36973499.7214588	37.3225206619993	920.741404019159	460.370702009579	65979392.0821446	600.463622798699	1298.72748000300	649.363740001502	49921717.0717405	505.579105846755	854.443392556010	499.437312823609
213480251.943966	1.09955799222020	5169.51847666620	2507.69637646217	5395025.23652793	524.249783768782	287.043333173108	143.521666586554	30903191.3265937	36.0598857163587	846.001080331837	478.052235310781	54297972.0276817	231.010829683797	1656.05814805129	827.831865869778	23087066.8942702	41.4471226052906	661.817389336425	372.590216452956
184435596.414293	4.42307702965023	5743.15017225543	2032.04071568899	11979382.6286856	29.0338841788623	342.319448941763	171.159724470882	47422752.0473711	6864.69044436785	1562.14572494898	781.072862474489	56327407.1590008	185.486724790137	1718.32416913446	865.820934594622	29435585.9569765	191.260717163973	732.661884041359	382.106145266088
104335055.333638	2.19647477056124	3631.60785127145	1171.09907169617	6431754.43030073	21.8204759667999	645.134232144822	352.063172919502	9397348.94389742	13.6076980034978	534.010527172196	296.095469529557	20071510.5157133	47.0477492533671	916.006885813337	444.041408754215	21335110.7481283	395.669732089473	787.762184478809	375.586120429574
114140961.435755	1.47870670188579	4100.54449155700	896.029529283930	2198685.52907244	35.3377698096923	415.254871832235	173.980159005622	11966115.3561926	653.336853044816	759.850754622799	378.794682620394	31361661.4202756	34.4567654259609	1567.63563829548	786.247118481883	24517344.8264565	199.246708694018	807.697269273026	421.010564161804
105608082.023861	0.899936293802420	3740.54435727649	1184.54003431199	5206368.82918487	60.3889930146426	683.021077761498	261.077799781546	8809189.89419008	3017.69977554265	773.163958102032	444.324184973988	27896773.1810628	179.640753371437	1094.91814630471	516.831153584362	13932440.8138854	18851.6171690366	476.189623356176	250.795198444389
108725704.338308	9.25860052597757	2758.71753984651	1420.48926299815	17079081.0923893	375.190520667468	778.187243637669	389.093621818834	29616606.4436358	21.9783657662701	1311.83818340366	557.455982204721	31528470.9163352	160.590350728307	1237.57496303386	601.664394929812	24559677.8744452	191.888270567616	822.209308126711	416.807963680639
7677826.61973288	16.9897424903211	261.075371319783	83.9028249807620	2691691.05025801	40709.9703754482	131.286288174506	60.3464058800124	865658.240830438	33711.5997262459	91.6665692941648	45.8332846470824	4728031.55597894	78.4336618304494	627.564094261991	329.353875437869	17090426.8130732	6730.02383136446	1024.93930284201	523.000274127117
20366726.8952096	8.33230831054997	1576.16490877876	520.076379006905	3673375.05523994	268.993674668504	435.539562967853	227.803530834101	1266830.96557509	954.580890072949	344.774493563613	172.387246781807	5853975.08251462	315.794062859617	600.730625157677	352.069205283068	14072909.0623636	4934.10553294676	761.081425235706	396.187965658993
38245948.8981009	1.12471605411586	2330.49866421020	813.963677732714	1461045.35460200	296.650143294366	143.135080895745	71.5675404478725	2632961.09807197	8.17301326606916	355.966907757778	177.983453878889	7359909.41442084	8936.42715848352	716.290286872888	347.694915550310	14063915.4604912	3303525.86346641	760.033090114106	339.905492430311
7673178.33998182	9.32101969077669	713.767932137256	317.708463005565	851709.767478919	28.6629638729633	155.727827419679	72.6254308116548	1205552.52981863	4.45869403174439	296.505759900162	148.252879950081	12450866.2327325	4.02355209419286	662.239589438163	332.031749970785	8367303.36056632	335.940305207473	366.069713455328	138.690857820062
61759783.1326024	1.07773648643656	2908.28409156379	1262.18271292512	3218572.90780593	83.1887469507662	882.809164476882	407.113517619228	12420801.0533283	31.2281956181684	816.044373950934	408.022186975467	41247997.0212104	36.1319131322441	1847.18036311308	861.795066425516	40986339.9705570	365.720066335760	1133.77837140219	555.819757996294
70511490.1392635	1.37241780974148	3312.00783664458	743.074225338437	1783596.43917470	2.99307790176966	423.379806727597	142.639432544727	15470558.6832680	23.1440611039272	1322.86937854516	725.408131158802	47868554.9386346	31.9881228804918	1828.09709732967	776.905500573867	49653643.6648171	315.139601336851	1255.89131388575	625.609605337112
29931253.4038284	5.49907906290028	2382.95679184832	1335.72046841977	8604670.24629821	402189.534932368	1018.60397380319	505.021715849715	11583167.2353733	1539.52724577505	839.824959148133	459.014689842228	50491584.5628095	46.4160171196805	1940.22759003116	1059.65785487599	44873572.5342630	1861.31712247983	1056.61133120937	528.305665604684
54147773.3492013	2.55181705337930	1687.72571568132	879.082959465721	8285753.22603702	360.089682836192	395.272691269660	174.594420189994	21617933.4175073	164.825315548836	1103.37672907644	551.688364538220	45514058.1975632	2984.05348900410	1666.06832545731	748.076741980956	18949092.2607638	52076.9541694202	659.090961098563	338.572570521150
14840816.2962211	1.01092601446553	1422.40594487591	645.039182004673	1670212.89283961	19.0631401445040	473.641615522416	211.669103096826	1314864.39531298	61.0792377921134	379.645454934085	184.025980325952	2678264.40983316	21.7232185840175	325.490452932729	166.142585946353	8831192.77503259	2331.52247358319	490.893076787060	258.915127370138
14014941.3447725	1.23942575087467	1545.80968636963	517.314336496797	955092.641517712	24.6218696922394	307.117855257290	90.6157841082227	827090.322905416	8.01708219969562	276.733769605171	128.713195615303	2718306.28228265	57.5113248888875	387.017387629707	224.098549822408	8208616.39984680	2440.12062425450	516.816145085558	251.606597707422
5109567.69478991	0.986927402175297	882.073324933156	228.001745335745	703525.604888972	230.469821233963	192.987630504736	118.574382428571	1266856.57710301	1.34256274878973	313.732061555555	124.185630908345	7924818.33013305	2.99069549203336	614.323945269945	306.453689074510	4021422.07895841	20.6461580187182	333.373914789704	165.532877565119
8294411.08692834	3.39493856699466	997.134436666155	288.383802217778	1030842.67342775	112.680672842745	397.787844927734	192.733019960384	4733715.52677974	19.6144597464228	559.644297051710	285.469509690773	7297467.94362159	172.874383167653	772.870791813844	409.434834405101	6655694.29522285	3348.17667488472	324.999677052182	153.636191175952
